IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,ARM,Armenia,Year,2004,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,14077,,,12219,,15819,"14,077 [12,219 – 15,819]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,ARM,Armenia,Year,2003,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,14577,,,12650,,16378,"14,577 [12,650 – 16,378]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,ARM,Armenia,Year,2002,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,14469,,,12562,,16258,"14,469 [12,562 – 16,258]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,ARM,Armenia,Year,2001,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,13539,,,11782,,15189,"13,539 [11,782 – 15,189]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2013,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,35249,,,27482,,41844,"35,249 [27,482 – 41,844]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2012,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,34918,,,27309,,41277,"34,918 [27,309 – 41,277]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2011,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,33078,,,26054,,38987,"33,078 [26,054 – 38,987]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2010,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,33641,,,26674,,39532,"33,641 [26,674 – 39,532]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2009,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,33910,,,27028,,39679,"33,910 [27,028 – 39,679]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2008,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32557,,,26009,,38050,"32,557 [26,009 – 38,050]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2007,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,33054,,,26578,,38497,"33,054 [26,578 – 38,497]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2006,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32565,,,26332,,37854,"32,565 [26,332 – 37,854]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2005,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32398,,,26376,,37516,"32,398 [26,376 – 37,516]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2004,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32960,,,26831,,38158,"32,960 [26,831 – 38,158]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2003,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,35459,,,28931,,40955,"35,459 [28,931 – 40,955]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2002,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,37037,,,30313,,42782,"37,037 [30,313 – 42,782]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,AUT,Austria,Year,2001,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,37688,,,30875,,43598,"37,688 [30,875 – 43,598]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32332,,,25836,,38838,"32,332 [25,836 – 38,838]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2012,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32682,,,26276,,39105,"32,682 [26,276 – 39,105]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2011,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32126,,,25919,,38376,"32,126 [25,919 – 38,376]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2010,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,33102,,,26801,,39376,"33,102 [26,801 – 39,376]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2009,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32552,,,26505,,38564,"32,552 [26,505 – 38,564]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2008,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,33090,,,27001,,39088,"33,090 [27,001 – 39,088]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2007,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,32734,,,26829,,38547,"32,734 [26,829 – 38,547]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2006,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,33143,,,27253,,38957,"33,143 [27,253 – 38,957]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2005,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,34249,,,28358,,40061,"34,249 [28,358 – 40,061]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2004,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,35358,,,29299,,41241,"35,358 [29,299 – 41,241]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2003,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,37430,,,31161,,43532,"37,430 [31,161 – 43,532]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2002,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,37295,,,31095,,43263,"37,295 [31,095 – 43,263]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BEL,Belgium,Year,2001,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,36656,,,30596,,42466,"36,656 [30,596 – 42,466]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2013,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,67958,,,55832,,78771,"67,958 [55,832 – 78,771]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2012,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,72022,,,59402,,82968,"72,022 [59,402 – 82,968]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2011,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,72816,,,60416,,83576,"72,816 [60,416 – 83,576]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2010,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,74557,,,62137,,85443,"74,557 [62,137 – 85,443]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2009,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,72422,,,60587,,82669,"72,422 [60,587 – 82,669]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2008,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,73260,,,61571,,83458,"73,260 [61,571 – 83,458]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2007,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,75850,,,64108,,86157,"75,850 [64,108 – 86,157]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2006,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,76534,,,65016,,86807,"76,534 [65,016 – 86,807]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2005,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,75497,,,64512,,85526,"75,497 [64,512 – 85,526]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2004,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,77240,,,66585,,87707,"77,240 [66,585 – 87,707]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2003,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,79916,,,69297,,90693,"79,916 [69,297 – 90,693]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2002,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,80143,,,69913,,91070,"80,143 [69,913 – 91,070]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2001,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,78201,,,68374,,89111,"78,201 [68,374 – 89,111]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2013,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,24271,,,20338,,27914,"24,271 [20,338 – 27,914]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2012,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,25045,,,21099,,28692,"25,045 [21,099 – 28,692]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2011,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,24852,,,21035,,28347,"24,852 [21,035 – 28,347]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,25623,,,21791,,29163,"25,623 [21,791 – 29,163]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2009,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,25921,,,22037,,29499,"25,921 [22,037 – 29,499]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2008,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,26099,,,22223,,29649,"26,099 [22,223 – 29,649]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2007,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,26357,,,22461,,29941,"26,357 [22,461 – 29,941]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2006,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,25465,,,21693,,28959,"25,465 [21,693 – 28,959]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2005,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,25954,,,22072,,29526,"25,954 [22,072 – 29,526]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2004,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,24955,,,21184,,28474,"24,955 [21,184 – 28,474]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2003,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,27769,,,23514,,31692,"27,769 [23,514 – 31,692]",,,EN,2021-02-09T00:00:00.000Z
SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",numeric,EUR,Europe,Country,HRV,Croatia,Year,2002,FALSE,Sex,Both sexes,BTSX,Causes,Cardiovascular diseases,GHE110,,,,,,,26769,,,22461,,30723,"26,769 [22,461 – 30,723]",,,EN,2021-02-09T00:00:00.000Z
