IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ALB,Albania,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,35.1,,,35.1,,46.9,40.8 [35.1-46.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,41.8,,,41.8,,51.5,46.7 [41.8-51.5],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,41.6,,,41.6,,51.4,46.6 [41.6-51.4],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,41.5,,,41.5,,51.2,46.4 [41.5-51.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,41.2,,,41.2,,51.1,46.2 [41.2-51.1],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,40.9,,,40.9,,51,45.9 [40.9-51.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,40.7,,,40.7,,50.8,45.7 [40.7-50.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,40.3,,,40.3,,50.6,45.4 [40.3-50.6],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,40,,,40,,50.5,45.2 [40.0-50.5],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39.6,,,39.6,,50.4,44.9 [39.6-50.4],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39.2,,,39.2,,50.2,44.6 [39.2-50.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,38.9,,,38.9,,50,44.4 [38.9-50.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,38.5,,,38.5,,49.8,44.1 [38.5-49.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,ARM,Armenia,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,38.1,,,38.1,,49.8,43.8 [38.1-49.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,30.5,,,30.5,,44.4,37.4 [30.5-44.4],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,31.2,,,31.2,,44.9,38.0 [31.2-44.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,31.8,,,31.8,,45.4,38.6 [31.8-45.4],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.4,,,32.4,,45.8,39.1 [32.4-45.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,33,,,33,,46.2,39.6 [33.0-46.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,33.4,,,33.4,,46.7,40.0 [33.4-46.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,33.9,,,33.9,,47.1,40.4 [33.9-47.1],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,34.2,,,34.2,,47.4,40.7 [34.2-47.4],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,34.5,,,34.5,,47.7,41.1 [34.5-47.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,34.9,,,34.9,,47.9,41.4 [34.9-47.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,35.1,,,35.1,,48.1,41.6 [35.1-48.1],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,35.5,,,35.5,,48.3,41.8 [35.5-48.3],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,AUT,Austria,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,35.8,,,35.8,,48.4,42.0 [35.8-48.4],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,29.9,,,29.9,,37.2,33.4 [29.9-37.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,30.5,,,30.5,,37.7,34.0 [30.5-37.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,30.9,,,30.9,,38.2,34.5 [30.9-38.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,31.3,,,31.3,,38.7,34.9 [31.3-38.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,31.6,,,31.6,,39,35.2 [31.6-39.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,31.8,,,31.8,,39.3,35.5 [31.8-39.3],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.1,,,32.1,,39.5,35.7 [32.1-39.5],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.3,,,32.3,,39.7,35.9 [32.3-39.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.5,,,32.5,,39.9,36.0 [32.5-39.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.6,,,32.6,,40,36.1 [32.6-40.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.7,,,32.7,,40,36.2 [32.7-40.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.8,,,32.8,,39.9,36.2 [32.8-39.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BEL,Belgium,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,32.9,,,32.9,,39.8,36.3 [32.9-39.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.1,,,36.1,,54.2,45.2 [36.1-54.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.4,,,36.4,,54.1,45.2 [36.4-54.1],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.5,,,36.5,,54.2,45.2 [36.5-54.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.5,,,36.5,,54.1,45.2 [36.5-54.1],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.5,,,36.5,,54,45.1 [36.5-54.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.3,,,36.3,,53.9,45.1 [36.3-53.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.2,,,36.2,,53.8,45.0 [36.2-53.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36.1,,,36.1,,53.7,44.9 [36.1-53.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36,,,36,,53.6,44.8 [36.0-53.6],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36,,,36,,53.5,44.7 [36.0-53.5],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,36,,,36,,53.5,44.7 [36.0-53.5],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,35.9,,,35.9,,53.6,44.6 [35.9-53.6],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,BGR,Bulgaria,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,35.9,,,35.9,,53.6,44.7 [35.9-53.6],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,43.4,,,43.4,,52.2,47.8 [43.4-52.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,43.6,,,43.6,,51.8,47.7 [43.6-51.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,43.6,,,43.6,,51.5,47.5 [43.6-51.5],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,43.6,,,43.6,,51.1,47.4 [43.6-51.1],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,43.6,,,43.6,,50.8,47.2 [43.6-50.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,43.4,,,43.4,,50.5,46.9 [43.4-50.5],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,43.2,,,43.2,,50.2,46.7 [43.2-50.2],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,42.9,,,42.9,,50,46.5 [42.9-50.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,42.6,,,42.6,,49.8,46.2 [42.6-49.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,42.3,,,42.3,,49.7,46.0 [42.3-49.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,42.2,,,42.2,,49.7,45.9 [42.2-49.7],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,41.9,,,41.9,,49.8,45.8 [41.9-49.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,HRV,Croatia,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,41.7,,,41.7,,50,45.8 [41.7-50.0],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,38.9,,,38.9,,44.9,41.9 [38.9-44.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39,,,39,,44.9,41.9 [39.0-44.9],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39.2,,,39.2,,44.8,42.0 [39.2-44.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39.2,,,39.2,,44.8,42.0 [39.2-44.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39.3,,,39.3,,44.8,41.9 [39.3-44.8],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39.2,,,39.2,,44.6,41.9 [39.2-44.6],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39.1,,,39.1,,44.6,41.8 [39.1-44.6],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,39,,,39,,44.4,41.7 [39.0-44.4],,,EN,2021-08-19T23:00:00.000Z
NCD_HYP_PREVALENCE_A,"Prevalence of hypertension among adults aged 30-79 years, age-standardized",text,EUR,Europe,Country,CZE,Czechia,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,38.9,,,38.9,,44.3,41.6 [38.9-44.3],,,EN,2021-08-19T23:00:00.000Z
